CustomerID,Name,Gender,Age,City,SignupDate,LastPurchaseDate,PurchaseAmount,FeedbackScore,Email,PhoneNumber,Country
CUST9224,Jim Powell,female,46,Kolkata,2022-06-08,2024-03-17,,,walter26@example.org,6779444534,india
CUST9225,Kimberly Andrade,f,-8,Kolkata,2018-10-16,2025-03-13,5549.54,3.0,chasedaniel@example.com,1764709567,InDia
CUST9226,Eric Gonzalez,f,56,HYDERABAD,2023-06-15,2024-06-12,18140.08,8.0,stevenmoore@example.net,5800147885,India
CUST9227,Nicole Burgess,male,69,MUMBAI,2024-09-06,2021-01-21,2497.14,10.0,dscott@example.org,6208929801,Australia
CUST9228,Timothy Martin,F,-6,MUMBAI,2021-12-18,2023-06-25,14369.24,6.0,max29@example.org,6772141116,uk
CUST9229,Kenneth Moore,m,-1,Mumbai,2016-11-06,,,1.0,royjordan@example.org,7196473603,
CUST9230,Andrew Cox,FEMALE,,MUMBAI,2017-12-15,,15079.6,10.0,tylergarcia@example.com,1431971076,Usa
CUST9231,Kayla Phillips,,-9,,2025-05-05,2022-12-20,16831.35,5.0,mooredavid@example.net,8690033596,InDia
CUST9232,Sheila Snow,FEMALE,31,DELHI,2017-04-11,2025-08-13,7766.0,2.0,jonesnicole@example.com,8806733251,uk
CUST9233,Brittany Mathis,FEMALE,50,Delhi,2016-03-30,2021-02-18,42622.25,5.0,andreoneal@example.com,2485840103,InDia
CUST9234,Johnathan Obrien,female,25,bangalore,2021-03-12,2025-09-09,3330.2,10.0,hardylisa@example.net,5802759843,
CUST9235,Brittney Perkins,f,,Bangalore,2021-12-19,2022-12-24,15961.97,10.0,kenneth62@example.org,7804997789,
CUST9236,Richard Hines,female,28,MUMBAI,2022-01-20,,14269.85,2.0,bryanbartlett@example.org,4208168704,
CUST9237,Johnny Wilson,male,19.0,,2017-07-30,2025-01-05,4415.36,2.0,pittsrobert@example.org,1758281678,USA
CUST9238,Christy Doyle,,37 years,bangalore,2023-02-07,2021-01-21,,8.0,jchandler@example.com,8848583110,AUSTRALIA
CUST9239,Michael Mora,,57.0,BANGALORE,2022-02-10,2023-01-07,6607.2,10.0,paul38@example.org,7162040867,usa
CUST9240,April Barton,F,37,hyderabad,2022-03-22,2023-05-31,30917.74,8.0,jamie34@example.net,9871354126,InDia
CUST9241,Amy Frazier,m,,bangalore,2017-12-12,2022-10-05,36188.09,8.0,daniel86@example.net,5747857706,USA
CUST9242,Craig Scott,,,delhi,2020-08-05,2021-10-30,17680.62,7.0,fdixon@example.com,8475205266,
CUST9243,Cindy Jackson,male,57.0,BANGALORE,2019-04-04,2025-07-09,43948.01,,patrickayala@example.org,9552792381,InDia
CUST9244,Bridget Walker,,-5,,2019-09-10,2022-02-27,47702.81,5.0,joseph28@example.org,4053800279,
CUST9245,Beverly Padilla,,60,BANGALORE,2025-05-24,2024-09-19,31840.38,9.0,robertmcknight@example.com,1104499856,
CUST9246,Diana Hernandez,m,70.0,Hyderabad,2017-05-20,2023-04-18,36531.7,6.0,johnhenry@example.org,0484184384,InDia
,Jack Hampton,FEMALE,37,hyderabad,2022-06-04,2023-02-21,47851.87,,yjones@example.com,5970811721,Uk
CUST9248,Jeremy Dillon,F,-10,,2016-01-02,2021-05-07,40363.27,1.0,beverlyhall@example.org,5911311818,InDia
CUST9249,Olivia Carey,f,30,bangalore,2018-06-30,2025-07-31,22686.23,10.0,davidwells@example.net,1433612769,
CUST9250,Martha Taylor,female,,Hyderabad,2018-07-16,2025-06-09,3518.36,,frankmoore@example.net,9696165190,CANADA
CUST9251,William Moore,m,59,Chennai,2017-03-10,2022-05-07,,3.0,stevensonbarbara@example.com,8392108769,Usa
CUST9252,Dylan Miller,,48 years,,2016-07-12,2024-06-24,36265.9,9.0,robertsmith@example.org,3649503134,india
CUST9253,Anthony Smith,male,55.0,Mumbai,2025-05-22,2025-12-03,23741.3,,shawnmendez@example.net,0180463477,InDia
CUST9254,Amanda Smith,f,51 years,,2023-06-24,2021-12-28,37480.48,1.0,zachary28@example.org,5952686342,INDIA
CUST9255,Holly Lee,male,-9,,2017-05-18,2022-07-09,39023.51,7.0,rtorres@example.net,5350118319,Uk
CUST9256,Jacob Wright,male,70 years,Kolkata,2019-01-25,2023-04-27,28304.82,,wmcclain@example.com,7111246429,australia
CUST9257,Claudia Rivers,male,,BANGALORE,2023-09-17,2024-09-18,8838.92,6.0,barbaragonzalez@example.org,8953767860,InDia
CUST9258,George Smith,f,60 years,,2024-08-02,2022-06-21,46331.43,6.0,dturner@example.com,8049218603,AUSTRALIA
CUST9259,Todd Herrera,FEMALE,59,,2024-10-15,2021-01-02,44283.95,8.0,jessicarichardson@example.net,4697310216,
CUST9260,Jasmine Mathis,f,-5,DELHI,2017-09-09,2023-01-06,35140.11,9.0,garnold@example.com,6386397601,canada
CUST9261,Lisa Arnold,,66 years,mumbai,2024-03-27,2023-01-26,13057.16,2.0,goodwinjamie@example.org,9206616702,Uk
CUST9262,Jeremiah Henson,FEMALE,,,2015-12-22,2023-07-13,37998.12,9.0,jaywest@example.net,5569996940,usa
CUST9263,Lee Page,,44 years,,2023-10-11,2025-11-24,16440.15,1.0,caseyjohn@example.net,4391057978,Australia
CUST9264,Alexander Parks,f,23 years,,2023-05-22,2022-08-01,42993.73,5.0,josephavery@example.com,7319924760,
CUST9265,Crystal Henderson,m,51.0,BANGALORE,2023-04-04,2025-09-03,31794.13,7.0,hortonjohn@example.org,0369679261,AUSTRALIA
CUST9266,Carla Turner,,67 years,,2017-01-09,2024-04-02,28783.38,6.0,melissaknapp@example.com,6210518485,INDIA
CUST9267,Matthew Dunn,m,58 years,Mumbai,2022-03-21,2023-09-28,11093.86,3.0,garybailey@example.org,8403915936,INDIA
CUST9268,Christopher Jones,M,,CHENNAI,2020-10-22,2022-01-30,29084.62,1.0,ebaker@example.net,8055385169,InDia
CUST9269,Courtney Chavez,m,,,2021-12-12,2024-12-08,7147.61,,woodbreanna@example.com,0899966344,Usa
CUST9270,Kevin Baker,m,56 years,MUMBAI,2018-03-25,2022-10-19,16111.11,2.0,phood@example.org,8794683873,
CUST9271,Joseph Obrien,m,32 years,,2016-08-27,2021-09-04,25417.93,,obrown@example.net,6964223099,
CUST9272,Kenneth Myers,M,57,chennai,2024-10-10,2025-10-23,3100.07,3.0,amandawood@example.net,7365721930,InDia
,Bailey Clark,f,65,KOLKATA,2023-12-14,2023-11-24,45139.1,1.0,davidzimmerman@example.org,4870690542,Uk
CUST9274,Aimee West MD,m,68,bangalore,2016-02-28,2021-08-26,5366.98,1.0,dharmon@example.net,9240874810,AUSTRALIA
CUST9275,Emily Martin,,,,2024-04-19,,8577.63,4.0,christina95@example.org,7310120262,AUSTRALIA
CUST9276,Shawn Nguyen,m,62,,2016-02-20,2022-10-17,34111.65,6.0,oporter@example.org,2586610891,India
CUST9277,Jeff Molina,,-1,Hyderabad,2019-05-17,2021-07-25,32178.78,2.0,vickibauer@example.org,6011719351,India
CUST9278,Sharon Peters,FEMALE,-4,Chennai,2021-02-22,2025-05-15,10534.69,8.0,cbush@example.com,2878919978,Usa
CUST9279,Dr. Courtney Carr,M,,bangalore,2025-05-16,2022-08-11,41162.68,1.0,sanderseric@example.net,4068862160,canada
CUST9280,Lawrence Hendrix,male,24,DELHI,2022-05-02,2021-01-05,5037.29,2.0,xferrell@example.com,4202794288,InDia
CUST9281,Yvette Blackburn,,-9,bangalore,2019-11-28,2023-07-27,42018.8,6.0,bradshawchristopher@example.com,6944810511,InDia
CUST9282,Nicholas Guerrero,m,19,,2019-08-16,2022-01-26,4985.58,7.0,stevencombs@example.com,1967606927,India
CUST9283,Joseph Pierce,,-2,Kolkata,2024-03-28,2024-06-15,41786.69,2.0,greenwhitney@example.net,0165492226,CANADA
CUST9284,Patrick Wilson,M,43,bangalore,2021-11-26,2021-05-08,27432.29,4.0,ybarnes@example.net,4844103560,AUSTRALIA
CUST9285,Norma Johnson,FEMALE,-1,Kolkata,2025-11-25,2024-10-27,8722.97,7.0,craig11@example.org,7985397253,australia
CUST9286,Cynthia Suarez,M,39.0,hyderabad,2023-08-31,2023-12-22,30830.89,5.0,kimberlyhamilton@example.org,0741898515,UK
CUST9287,Jose Jackson,,40.0,KOLKATA,2022-09-18,2023-04-20,47747.13,,markrussell@example.org,2060635808,InDia
CUST9288,Sandra Boyle,m,22,MUMBAI,2021-12-29,,44608.13,7.0,bellsara@example.com,1993208173,uk
CUST9289,Kayla Nguyen,,-10,,2017-11-23,2022-04-05,14637.63,4.0,hurleykevin@example.org,8957631499,India
CUST9290,Troy Crawford PhD,male,-5,delhi,2025-10-22,2024-09-12,22013.16,,jamesgriffith@example.org,0192130133,canada
CUST9291,Ronald Carpenter,FEMALE,,DELHI,2023-09-28,2024-04-10,48636.86,7.0,petersondiane@example.com,6500922333,canada
CUST9292,Marvin Johnson,M,59,chennai,2024-10-14,2023-08-24,32853.88,8.0,zmason@example.net,5532483217,india
CUST9293,Carl Perez,,-8,DELHI,2021-07-10,2023-11-15,21370.09,6.0,brittanyrivera@example.org,2366390450,
,Daniel Rice,female,40 years,BANGALORE,2016-07-03,2020-12-07,43443.51,8.0,amber72@example.org,6988378973,InDia
CUST9295,Sheena Nunez,F,,delhi,2018-11-07,2025-08-19,43655.76,2.0,esullivan@example.net,2931255859,uk
CUST9296,Joseph Chapman,m,28,HYDERABAD,2020-10-17,,11675.19,10.0,xscott@example.com,7933803969,
CUST9297,Paula Dean,,23 years,MUMBAI,2020-02-14,2025-07-28,9089.2,9.0,mendezdeborah@example.net,9425588223,InDia
CUST9298,Jessica Neal,male,45,hyderabad,2025-04-14,2025-06-17,4454.1,4.0,huntertorres@example.org,1881433290,InDia
CUST9299,Timothy Lester,F,49.0,chennai,2025-03-22,2021-04-27,21409.97,4.0,patriciapowers@example.org,2866048530,India
CUST9300,Michael Cole,f,33,,2021-01-08,2025-06-19,19403.06,8.0,michellebaker@example.com,4671074891,Canada
CUST9301,Shawn Ball,,59 years,Hyderabad,2024-03-01,2022-09-16,29702.77,3.0,jwhitehead@example.com,0210942126,UK
CUST9302,Denise Smith,,,hyderabad,2025-07-08,2022-05-15,24124.94,5.0,michellemartinez@example.org,5073802080,usa
CUST9303,Michelle Barton DDS,F,32,,2018-07-05,2023-10-25,34984.99,5.0,bonnie25@example.net,2881047878,Australia
CUST9304,Melvin Jones,female,-4,Kolkata,2016-08-23,2023-06-22,15175.28,3.0,draketimothy@example.com,6263043718,CANADA
CUST9305,Frances Navarro,F,,DELHI,2020-03-31,2023-05-31,39634.47,5.0,elliottbrandi@example.net,7278923284,UK
CUST9306,Crystal Gay,M,46.0,,2022-12-20,2021-08-18,45639.95,10.0,michaellopez@example.org,4708587383,
CUST9307,Matthew Martinez,male,63 years,bangalore,2024-03-20,2021-10-02,42174.26,2.0,michael78@example.org,7854195508,Canada
CUST9308,Lacey Foster,F,34 years,HYDERABAD,2022-01-07,2024-07-01,11787.42,9.0,blake46@example.com,0025139297,InDia
CUST9309,Scott Sullivan,female,59 years,delhi,2019-11-28,2022-01-16,17523.87,6.0,vflores@example.org,6688179175,InDia
CUST9310,Cheyenne Clark,m,,,2019-02-27,2022-07-29,,7.0,michaelmorris@example.net,7650485071,uk
CUST9311,Thomas White,m,,,2025-11-02,2022-10-20,20734.07,8.0,anthonylindsey@example.com,4677269821,Usa
CUST9312,Barry Garza,m,61 years,Bangalore,2018-03-28,2021-02-15,25300.81,10.0,thomas00@example.com,0009283435,India
CUST9313,Robert Barnes,f,64 years,,2017-03-02,2025-09-18,38968.97,6.0,stephanie12@example.org,1451160094,InDia
CUST9314,Rachel Thomas,,52,,2016-04-28,2023-10-16,25294.46,6.0,ihood@example.net,7933139296,InDia
CUST9315,Judith Grant,m,23,kolkata,2019-12-03,,13498.04,6.0,marymejia@example.net,7084612638,
CUST9316,Antonio Smith,FEMALE,29 years,hyderabad,2016-09-25,2023-02-27,1487.36,3.0,marie41@example.org,1140435096,USA
CUST9317,Vickie Robinson,f,,BANGALORE,2020-10-24,2020-12-11,10171.51,9.0,bellvictoria@example.com,0752756299,InDia
CUST9318,Hector Roberts,f,,Mumbai,2020-01-12,2020-12-21,5244.96,6.0,johnmeza@example.org,5179657538,Australia
CUST9319,Shawn Fisher,female,-5,mumbai,2016-11-10,2025-07-16,21622.55,8.0,lmoore@example.com,5320328276,Australia
CUST9320,Brian Ramirez,f,32,,2021-02-16,2022-11-18,8565.01,4.0,scott61@example.net,5671286787,uk
CUST9321,Sabrina King,f,54.0,Kolkata,2023-01-13,2021-04-11,49304.41,4.0,daydawn@example.net,1279783872,canada
CUST9322,Jessica Combs,f,,Chennai,2025-03-09,2025-07-07,40751.96,5.0,cooperkayla@example.com,8048656691,InDia
CUST9323,Catherine Garcia,male,-3,Mumbai,2017-06-11,2021-12-24,9549.26,2.0,slopez@example.com,7048054451,india
CUST9324,Caleb Mann,F,50 years,DELHI,2025-02-28,2021-02-13,25650.99,4.0,salazarrobert@example.com,6690845305,usa
CUST9325,Gail Brown,f,26 years,Hyderabad,2016-11-22,2023-10-12,40226.59,5.0,gabrielle04@example.org,6065386761,InDia
CUST9326,Lisa Zamora,f,24 years,bangalore,2016-11-20,2024-06-29,26456.54,2.0,dustin21@example.net,5445852376,
CUST9327,Don Brown,F,36 years,Bangalore,2021-04-11,,1000000.0,2.0,vasquezalejandro@example.net,4549476902,Usa
CUST9328,Carl Bryan,female,-9,,2025-07-04,2022-02-20,48009.47,3.0,william02@example.net,8513658586,AUSTRALIA
CUST9329,Matthew Baldwin,male,-8,DELHI,2017-11-01,2022-08-12,38516.71,1.0,greentina@example.com,8810585323,USA
CUST9330,Randy Everett,m,-9,hyderabad,2016-12-26,2024-05-25,8301.32,7.0,christineboyle@example.com,8524748038,
CUST9331,Elizabeth Kennedy,F,-1,,2023-08-12,2022-03-08,4166.32,8.0,chungmatthew@example.org,7753473857,
CUST9332,Emily Jackson,f,38.0,chennai,2024-09-11,2021-04-28,16649.67,9.0,christine16@example.net,2561598416,
CUST9333,Paula Floyd,F,63 years,KOLKATA,2023-01-20,2023-01-03,37430.22,5.0,ikramer@example.net,3706147936,usa
CUST9334,Jerry Suarez,FEMALE,-7,mumbai,2021-03-26,2023-12-12,14863.41,3.0,christopher72@example.com,1038720308,
CUST9335,Mark Howe,female,47.0,Bangalore,2017-12-10,2024-02-10,34014.16,2.0,ariel90@example.net,0425299512,canada
CUST9336,Christopher Bailey,m,32.0,mumbai,2020-11-12,2025-03-17,13440.67,9.0,castillolinda@example.com,7274052790,
CUST9337,Thomas Blanchard,m,57.0,Delhi,2016-12-23,2025-04-01,10536.33,8.0,johnsonjennifer@example.org,5385268939,CANADA
CUST9338,Marissa Page,M,46 years,bangalore,2020-04-11,2024-06-10,6303.59,6.0,laura59@example.net,1396799519,INDIA
CUST9339,Michael Castro,f,-5,,2017-06-26,2023-01-05,41497.47,3.0,eric56@example.com,6932502805,InDia
CUST9340,Susan Bray,M,22.0,BANGALORE,2016-04-08,,1000000.0,10.0,thomascollier@example.com,1095964951,
CUST9341,Dustin Lewis,FEMALE,62.0,Delhi,2018-07-15,2023-07-01,39340.59,9.0,noah75@example.org,4503759011,InDia
CUST9342,Brian Johnson,f,39,Delhi,2021-08-25,,7377.08,3.0,lorivaldez@example.org,8001938546,uk
CUST9343,David Gonzalez,,-8,,2019-12-30,2023-04-20,15573.46,,caitlingarcia@example.net,8953902057,InDia
CUST9344,Brenda Johnson,F,51,Chennai,2017-08-09,2021-01-11,16151.97,8.0,caitlinjones@example.org,7214379043,
CUST9345,Matthew Medina,f,33 years,Delhi,2023-05-30,2025-08-11,15442.73,9.0,maxwellmeyer@example.com,4859567436,UK
CUST9346,Heather Meadows,FEMALE,,mumbai,2020-05-04,2022-02-17,44970.89,,gwilliams@example.org,2866535278,
CUST9347,Melissa Flores,f,18,,2016-11-25,2023-02-08,36530.27,9.0,xvaldez@example.net,3555428673,INDIA
CUST9348,Daniel Scott,FEMALE,,BANGALORE,2023-03-21,2025-01-24,14169.26,,mendozamax@example.com,5104378914,UK
CUST9349,Timothy Welch,female,44 years,,2018-05-02,2025-08-18,24628.55,7.0,christine56@example.net,4092492810,canada
CUST9350,Sergio Turner,female,61,bangalore,2022-10-18,2021-06-03,10949.49,6.0,fredericklee@example.org,4724005081,InDia
CUST9351,Kristin Robinson,m,-5,CHENNAI,2022-07-06,2023-02-11,38669.38,,smallelizabeth@example.org,4460209742,india
CUST9352,Mr. Todd Thomas,,39,hyderabad,2018-06-23,2024-09-09,33850.7,9.0,kmann@example.net,9421279172,
CUST9353,Cindy Taylor,M,67,Kolkata,2018-05-09,2025-10-31,13394.03,7.0,dmelton@example.net,8778076066,USA
CUST9354,Daniel Shepard,female,21,,2018-12-22,2023-02-03,34547.64,1.0,marvin37@example.com,1153800495,australia
CUST9355,Sydney Lambert,F,28,kolkata,2020-12-11,2022-09-20,1438.84,10.0,bbarnes@example.net,8449529651,
CUST9356,Daniel Mcclain,,-8,CHENNAI,2021-05-01,2024-07-05,27478.46,3.0,jacksonbrittany@example.org,9522029899,canada
CUST9357,Henry Hess,f,31,Bangalore,2018-06-29,,21874.85,9.0,omurphy@example.org,0196372019,InDia
CUST9358,Cindy Owen,female,-2,delhi,2023-11-19,2021-06-12,37861.39,5.0,qnelson@example.net,1249861539,Usa
CUST9359,Brandy Fleming,female,,Kolkata,2021-04-10,2025-11-29,22292.79,5.0,smithcharles@example.org,0167889399,AUSTRALIA
CUST9360,Marcus Mitchell,FEMALE,52 years,CHENNAI,2019-05-04,,14103.46,,kimberlygeorge@example.org,9959119285,
CUST9361,Daniel Collins,m,-10,DELHI,2021-10-01,2024-08-25,38062.54,10.0,garretttrevor@example.org,7605893580,Australia
CUST9362,Calvin Jones,F,21,kolkata,2016-02-13,2024-12-22,13343.27,9.0,campbellsandra@example.com,1694445298,Australia
CUST9363,James Marsh,f,42 years,chennai,2017-08-27,2024-06-03,30639.58,5.0,mariavelez@example.net,2105370433,InDia
CUST9364,Troy Duncan,female,,delhi,2019-04-08,2022-04-16,27671.84,5.0,awalton@example.org,0286161803,UK
CUST9365,Suzanne Miller,female,,Kolkata,2020-04-29,2022-04-28,32320.57,7.0,austincynthia@example.com,6579170210,AUSTRALIA
CUST9366,Daniel Mcdonald PhD,FEMALE,-4,,2018-01-26,2023-12-05,16836.68,,cookpaige@example.com,8569166574,canada
CUST9367,Matthew Moss,female,54,Kolkata,2023-01-02,2023-11-02,24377.19,,pollardalejandro@example.net,2197931234,UK
CUST9368,Tyler Wilkinson,m,36 years,Hyderabad,2021-06-28,,3134.37,3.0,crystal10@example.com,7905057452,InDia
CUST9369,Lauren Garner,male,,,2016-08-21,2023-04-27,14775.58,8.0,gonzalezbrian@example.net,2059181617,
CUST9370,Peter Lee,F,59 years,KOLKATA,2021-10-08,2023-07-21,25637.09,10.0,mwest@example.net,0247571800,Usa
CUST9371,Christopher Edwards,FEMALE,,kolkata,2025-06-27,2024-11-20,15976.34,5.0,edwardskelly@example.org,4215651096,
CUST9372,Kenneth Rogers,male,68,Bangalore,2019-01-15,2024-02-29,11467.69,3.0,nmarsh@example.org,4313219570,UK
CUST9373,Julia Huang,M,-4,,2023-11-13,,34838.36,1.0,yjacobs@example.net,3365551381,uk
CUST9374,Christopher Perez,M,40,kolkata,2022-11-07,2023-10-02,34127.2,10.0,xvasquez@example.net,5635257948,USA
CUST9375,Ethan Barton,male,,Bangalore,2020-05-13,2020-12-24,36372.3,8.0,brownjason@example.net,6886427304,AUSTRALIA
CUST9376,Rachel Cummings,f,27 years,,2022-07-28,2023-08-16,24050.15,3.0,rlozano@example.net,1282612730,
CUST9377,Sylvia Sullivan,FEMALE,-7,hyderabad,2024-12-08,2024-05-10,16296.59,4.0,erik50@example.org,5352374885,usa
CUST9378,Jason Cannon,FEMALE,,Bangalore,2024-04-08,2024-03-06,34800.03,1.0,whitederek@example.net,0373512405,InDia
,Jason Ferguson,,,Chennai,2023-10-15,2021-03-02,2644.02,7.0,ijackson@example.com,0836368865,usa
CUST9380,Brandi Garcia,m,24.0,,2016-01-25,2023-05-16,37969.02,6.0,duncanrichard@example.net,6846982553,India
CUST9381,Valerie Lewis,,,,2019-04-14,2024-12-27,28507.57,10.0,kaitlynevans@example.org,4343945638,InDia
CUST9382,Leslie Morales,,-10,HYDERABAD,2024-08-18,2021-04-17,0.01,1.0,swhite@example.org,6280678736,InDia
CUST9383,Dr. Mary Smith,F,65 years,,2019-12-14,2025-06-21,12883.48,6.0,chad90@example.org,4107489183,
CUST9384,Traci Smith,female,61,mumbai,2019-11-16,2022-05-07,18203.1,3.0,paynelauren@example.net,8896637144,AUSTRALIA
CUST9385,John Phillips,,-5,,2020-06-24,2022-07-23,7047.36,2.0,gwelch@example.com,5618919542,InDia
CUST9386,John Williams,female,,,2023-05-13,2024-11-30,45706.19,2.0,andersonkaren@example.org,5806743127,AUSTRALIA
CUST9387,Cynthia Turner,FEMALE,41 years,,2022-01-28,2024-08-04,22968.82,,linda43@example.org,3242368808,InDia
,Shannon Compton,male,-3,,2018-07-11,2024-07-24,4726.27,8.0,tracy69@example.org,1659958522,CANADA
CUST9389,David Bryan,female,,,2019-09-22,2022-08-01,999999.99,6.0,karenfoster@example.net,7471205977,uk
CUST9390,Patrick Stewart,f,,,2023-06-08,2022-09-24,16343.35,3.0,laurenknight@example.org,8959188247,usa
CUST9391,Connor Singh,m,-10,BANGALORE,2025-08-07,2021-10-11,,3.0,jjackson@example.com,4449017888,
CUST9392,Gregory Hernandez,F,39.0,Bangalore,2017-03-10,2024-05-24,12939.95,5.0,alexander17@example.org,0961636978,CANADA
CUST9393,Monica Ramos,FEMALE,26.0,MUMBAI,2022-10-06,2023-03-10,10048.34,4.0,mark45@example.net,7944747875,INDIA
CUST9394,Nathan Farley,f,64.0,KOLKATA,2016-01-05,2022-08-01,32878.94,4.0,bsimpson@example.net,5329306202,canada
CUST9395,Amy Carter,f,21 years,CHENNAI,2017-06-11,,7832.24,10.0,gjackson@example.com,4869426290,india
CUST9396,Nicholas Sandoval,male,30.0,mumbai,2017-03-08,2023-07-31,11003.14,2.0,tbryant@example.com,1750474753,australia
CUST9397,Justin Cline,F,63.0,,2018-08-05,2021-09-13,7562.37,7.0,averypamela@example.com,4290877590,InDia
CUST9398,Amy Harris,M,63,KOLKATA,2023-12-14,2022-09-26,29206.49,8.0,amycastillo@example.net,9651435727,UK
CUST9399,Jeremy Soto,female,37,chennai,2023-12-24,2023-08-11,16027.59,8.0,sarahblanchard@example.net,1479207831,
CUST9400,Cody Carter,female,-8,Mumbai,2021-09-30,2024-05-14,49502.91,,bakerjoseph@example.net,9444633963,InDia
CUST9401,Ashley Rose,f,-8,Mumbai,2017-11-22,,13436.13,,julie39@example.net,8940242304,CANADA
CUST9402,Gary Turner,F,,Kolkata,2023-12-12,,2048.51,2.0,lopeztheresa@example.org,2111285668,AUSTRALIA
CUST9403,Kelly Young,female,-2,HYDERABAD,2018-04-27,2021-03-14,16163.15,9.0,wayne04@example.com,8370200821,CANADA
CUST9404,Justin Lara,FEMALE,18 years,BANGALORE,2017-12-19,2025-10-28,42798.75,9.0,karen34@example.com,4837461476,
CUST9405,Brian Howard MD,,29,BANGALORE,2022-05-20,2022-08-04,,5.0,cody60@example.com,2455016305,CANADA
CUST9406,Kelly Taylor,f,37 years,Kolkata,2018-01-17,2023-08-01,31231.31,3.0,doughertyjames@example.net,6643653717,Uk
CUST9407,Jordan Hernandez,M,60,kolkata,2019-11-01,2024-09-28,18605.29,7.0,zray@example.com,6267487016,usa
CUST9408,Brittany Vincent,F,33,Delhi,2024-11-27,2023-08-07,13348.74,10.0,brandyjohnson@example.com,2802510422,Australia
,Daniel Rosario,female,46.0,delhi,2022-11-20,,28671.58,8.0,jasongeorge@example.com,7828612655,India
CUST9410,Marissa Harmon,F,35,Hyderabad,2020-06-20,2021-05-24,43081.97,5.0,anthonyli@example.net,6948906633,AUSTRALIA
CUST9411,Michael Cole,female,51 years,MUMBAI,2025-07-09,2022-07-12,39353.52,2.0,cbrown@example.net,3881174448,INDIA
CUST9412,Larry Navarro,FEMALE,37.0,hyderabad,2022-12-09,2024-02-23,15956.44,6.0,iwall@example.com,9556525906,UK
CUST9413,Peter Smith,FEMALE,-4,kolkata,2017-08-16,2022-07-23,6816.07,7.0,shill@example.com,4918855671,CANADA
CUST9414,Melanie Frazier,M,40.0,DELHI,2022-11-14,2023-01-26,5513.92,1.0,jennifer63@example.org,5578826165,India
CUST9415,Richard Cobb,female,47 years,Kolkata,2020-09-19,2022-01-13,9302.64,10.0,james90@example.net,1207455650,Uk
,Michelle Gross,FEMALE,,delhi,2019-12-28,2025-10-24,13736.35,9.0,davisthomas@example.com,2737567075,
CUST9417,Gabriel Knapp,M,-9,DELHI,2018-12-31,2023-04-25,22518.46,4.0,amber02@example.net,4659638353,InDia
CUST9418,Lori Sawyer,,33,kolkata,2021-03-27,2023-08-28,29412.01,8.0,sarah58@example.com,2837420230,uk
CUST9419,Brett Alvarado,female,49.0,chennai,2025-05-27,2022-08-03,26171.35,9.0,danielparks@example.net,0063670527,Canada
CUST9420,Carlos Johnson,m,58,Kolkata,2017-09-08,2025-10-30,24342.02,,jonesrachel@example.net,0165057735,INDIA
CUST9421,Amy Salinas,female,-2,,2018-08-27,2025-02-10,36812.53,7.0,frederick13@example.net,4046178036,uk
CUST9422,Angela Newman,F,58.0,HYDERABAD,2022-09-06,2023-10-17,24835.14,6.0,jeffery70@example.com,6103573805,USA
CUST9423,Mark Watson,m,40,chennai,2016-11-13,2023-01-10,41643.13,3.0,michaelramirez@example.org,2295999961,
CUST9424,Frank Mccarty,M,63,Chennai,2020-02-17,2023-06-20,20495.64,6.0,colebryce@example.com,2457913061,UK
CUST9425,Janet Barber,m,30 years,MUMBAI,2019-12-02,2024-06-11,25367.13,10.0,pspears@example.com,2354339621,InDia
CUST9426,Christina Greene,m,,Hyderabad,2018-09-28,2025-03-25,11657.94,5.0,amandawalsh@example.com,8431528557,AUSTRALIA
CUST9427,Grant Thornton,M,43,hyderabad,2016-11-17,2024-07-15,11572.2,3.0,sara02@example.net,4090670611,
CUST9428,James Michael,male,-7,KOLKATA,2021-12-10,2021-05-09,31785.89,9.0,moorenicole@example.org,2689372222,
,Michelle Baker,M,-7,Hyderabad,2017-04-06,,43123.49,7.0,williamsmelissa@example.net,4361696999,
CUST9430,Michael Taylor,m,18 years,hyderabad,2022-12-21,2025-01-07,28770.69,1.0,leemary@example.net,1069179294,InDia
CUST9431,Tommy Rodriguez,,,Mumbai,2024-08-16,2021-08-21,11320.64,1.0,wgarcia@example.com,9106199071,australia
CUST9432,Sheena Watts,F,20.0,BANGALORE,2021-04-03,2021-01-27,20595.96,5.0,levyjason@example.com,6053887898,uk
CUST9433,Michael Alvarez,,55,delhi,2019-06-25,2023-02-14,41657.62,9.0,tonyaward@example.com,7488682898,
CUST9434,Benjamin Mendoza,F,54 years,Hyderabad,2020-09-26,2024-05-03,48845.49,7.0,alexandertodd@example.com,4849446912,
,Jon Bryant,m,-7,,2017-01-19,2022-02-09,21519.02,8.0,qflynn@example.org,4736923883,
CUST9436,Dave Ortega,f,-5,,2017-09-05,2021-06-18,37985.36,10.0,danielle31@example.com,0146751397,UK
CUST9437,George Vang,m,69.0,Mumbai,2023-01-15,2024-04-09,43387.29,7.0,tracy01@example.com,8491977131,InDia
CUST9438,Thomas Daniels,m,54.0,Bangalore,2019-05-28,2024-01-27,12260.98,4.0,hharris@example.net,5787411054,usa
CUST9439,Brittany Smith,male,28,,2023-11-01,2022-09-30,41012.47,1.0,ricemolly@example.net,3998546208,AUSTRALIA
CUST9440,Rebecca Mitchell,m,61,hyderabad,2023-11-10,2022-03-25,42733.84,3.0,jodistephens@example.org,2869594660,
